"Step","magic-salad-1128 - loss","magic-salad-1128 - loss__MIN","magic-salad-1128 - loss__MAX"
"16896","35.860984802246094","35.860984802246094","35.860984802246094"
"16897","41.13327407836914","41.13327407836914","41.13327407836914"
"16898","35.47610092163086","35.47610092163086","35.47610092163086"
"16899","31.13965606689453","31.13965606689453","31.13965606689453"
"16900","38.456451416015625","38.456451416015625","38.456451416015625"
"16901","33.10680389404297","33.10680389404297","33.10680389404297"
"16902","35.32034683227539","35.32034683227539","35.32034683227539"
"16903","37.15164566040039","37.15164566040039","37.15164566040039"
"16904","41.3566780090332","41.3566780090332","41.3566780090332"
"16905","29.397777557373047","29.397777557373047","29.397777557373047"
"16906","36.33405303955078","36.33405303955078","36.33405303955078"
"16907","32.55571746826172","32.55571746826172","32.55571746826172"
"16908","27.348766326904297","27.348766326904297","27.348766326904297"
"16909","36.33735656738281","36.33735656738281","36.33735656738281"
"16910","31.11493492126465","31.11493492126465","31.11493492126465"
"16911","30.080717086791992","30.080717086791992","30.080717086791992"
"16912","23.766498565673828","23.766498565673828","23.766498565673828"
"16925","29.528831481933594","29.528831481933594","29.528831481933594"
"16926","25.835670471191406","25.835670471191406","25.835670471191406"
"16927","31.77153778076172","31.77153778076172","31.77153778076172"
"16928","33.955604553222656","33.955604553222656","33.955604553222656"
"16929","37.875694274902344","37.875694274902344","37.875694274902344"
"16930","39.78258514404297","39.78258514404297","39.78258514404297"
"16931","52.68009948730469","52.68009948730469","52.68009948730469"
"16932","38.89091110229492","38.89091110229492","38.89091110229492"
"16933","43.59537124633789","43.59537124633789","43.59537124633789"
"16934","45.78129577636719","45.78129577636719","45.78129577636719"
"16935","57.69353103637695","57.69353103637695","57.69353103637695"
"16936","36.82748031616211","36.82748031616211","36.82748031616211"
"16937","46.610328674316406","46.610328674316406","46.610328674316406"
"16938","39.59099578857422","39.59099578857422","39.59099578857422"
"16939","36.30866241455078","36.30866241455078","36.30866241455078"
"16940","45.643707275390625","45.643707275390625","45.643707275390625"
"16941","36.57331466674805","36.57331466674805","36.57331466674805"
"16942","33.2315673828125","33.2315673828125","33.2315673828125"
"16943","40.01577377319336","40.01577377319336","40.01577377319336"
"16944","41.185062408447266","41.185062408447266","41.185062408447266"
"16945","32.36029052734375","32.36029052734375","32.36029052734375"
"16946","37.865562438964844","37.865562438964844","37.865562438964844"
"16947","36.33451461791992","36.33451461791992","36.33451461791992"
"16948","35.50355529785156","35.50355529785156","35.50355529785156"
"16949","26.180004119873047","26.180004119873047","26.180004119873047"
"16950","35.10564422607422","35.10564422607422","35.10564422607422"
"16951","33.36284637451172","33.36284637451172","33.36284637451172"
"16952","36.52606201171875","36.52606201171875","36.52606201171875"
"16953","25.698589324951172","25.698589324951172","25.698589324951172"
"16954","35.911048889160156","35.911048889160156","35.911048889160156"
"16955","28.61444091796875","28.61444091796875","28.61444091796875"
"16956","33.520843505859375","33.520843505859375","33.520843505859375"
"16957","24.78429412841797","24.78429412841797","24.78429412841797"
"16958","31.00295639038086","31.00295639038086","31.00295639038086"
"16959","38.53707504272461","38.53707504272461","38.53707504272461"
"16960","30.725229263305664","30.725229263305664","30.725229263305664"
"16961","32.53557205200195","32.53557205200195","32.53557205200195"
"16962","29.745838165283203","29.745838165283203","29.745838165283203"
"16963","34.266761779785156","34.266761779785156","34.266761779785156"
"16964","30.276729583740234","30.276729583740234","30.276729583740234"
"16965","26.892292022705078","26.892292022705078","26.892292022705078"
"16966","38.67905807495117","38.67905807495117","38.67905807495117"
"16967","30.650468826293945","30.650468826293945","30.650468826293945"
"16968","31.13681983947754","31.13681983947754","31.13681983947754"
"16969","33.058135986328125","33.058135986328125","33.058135986328125"
"16970","28.590532302856445","28.590532302856445","28.590532302856445"
"16971","36.577632904052734","36.577632904052734","36.577632904052734"
"16972","30.26511573791504","30.26511573791504","30.26511573791504"
"16973","26.655065536499023","26.655065536499023","26.655065536499023"
"16974","34.447914123535156","34.447914123535156","34.447914123535156"
"16975","33.928443908691406","33.928443908691406","33.928443908691406"
"16976","31.23548126220703","31.23548126220703","31.23548126220703"
"16977","37.25555419921875","37.25555419921875","37.25555419921875"
"16978","29.46738052368164","29.46738052368164","29.46738052368164"
"16979","28.120161056518555","28.120161056518555","28.120161056518555"
"16980","39.104793548583984","39.104793548583984","39.104793548583984"
"16981","30.590341567993164","30.590341567993164","30.590341567993164"
"16982","33.266422271728516","33.266422271728516","33.266422271728516"
"16983","25.916236877441406","25.916236877441406","25.916236877441406"
"16984","34.19050979614258","34.19050979614258","34.19050979614258"
"16985","27.821622848510742","27.821622848510742","27.821622848510742"
"16986","27.77280044555664","27.77280044555664","27.77280044555664"
"16987","33.6204719543457","33.6204719543457","33.6204719543457"
"16988","29.996362686157227","29.996362686157227","29.996362686157227"
"16989","38.11900329589844","38.11900329589844","38.11900329589844"
"16990","32.95412063598633","32.95412063598633","32.95412063598633"
"16991","29.8670597076416","29.8670597076416","29.8670597076416"
"16992","24.637813568115234","24.637813568115234","24.637813568115234"
"16993","26.50392723083496","26.50392723083496","26.50392723083496"
"16994","32.41741180419922","32.41741180419922","32.41741180419922"
"16995","32.87741470336914","32.87741470336914","32.87741470336914"
"16996","32.13404846191406","32.13404846191406","32.13404846191406"
"16997","31.068546295166016","31.068546295166016","31.068546295166016"
"16998","28.673744201660156","28.673744201660156","28.673744201660156"
"16999","36.44066619873047","36.44066619873047","36.44066619873047"
"17000","34.823394775390625","34.823394775390625","34.823394775390625"
"17001","31.40018081665039","31.40018081665039","31.40018081665039"
"17002","32.869140625","32.869140625","32.869140625"
"17003","29.658222198486328","29.658222198486328","29.658222198486328"
"17004","31.011144638061523","31.011144638061523","31.011144638061523"
"17005","34.441524505615234","34.441524505615234","34.441524505615234"
"17006","33.526512145996094","33.526512145996094","33.526512145996094"
"17007","38.048004150390625","38.048004150390625","38.048004150390625"
"17008","31.59226417541504","31.59226417541504","31.59226417541504"
"17009","35.82980728149414","35.82980728149414","35.82980728149414"
"17010","29.465253829956055","29.465253829956055","29.465253829956055"
"17011","28.170326232910156","28.170326232910156","28.170326232910156"
"17012","27.92606544494629","27.92606544494629","27.92606544494629"
"17013","30.111045837402344","30.111045837402344","30.111045837402344"
"17014","33.334083557128906","33.334083557128906","33.334083557128906"
"17015","25.50811767578125","25.50811767578125","25.50811767578125"
"17016","28.78118896484375","28.78118896484375","28.78118896484375"
"17017","28.01577377319336","28.01577377319336","28.01577377319336"
"17018","29.004318237304688","29.004318237304688","29.004318237304688"
"17019","40.71511459350586","40.71511459350586","40.71511459350586"
"17020","31.42896842956543","31.42896842956543","31.42896842956543"
"17021","32.91864013671875","32.91864013671875","32.91864013671875"
"17022","31.449838638305664","31.449838638305664","31.449838638305664"
"17023","36.871055603027344","36.871055603027344","36.871055603027344"
"17024","30.57546615600586","30.57546615600586","30.57546615600586"
"17037","37.13814926147461","37.13814926147461","37.13814926147461"
"17038","25.098377227783203","25.098377227783203","25.098377227783203"
"17039","28.998920440673828","28.998920440673828","28.998920440673828"
"17040","32.06230545043945","32.06230545043945","32.06230545043945"
"17041","25.871807098388672","25.871807098388672","25.871807098388672"
"17042","30.372730255126953","30.372730255126953","30.372730255126953"
"17043","29.393878936767578","29.393878936767578","29.393878936767578"
"17044","31.64558219909668","31.64558219909668","31.64558219909668"
"17045","32.03721618652344","32.03721618652344","32.03721618652344"
"17046","30.306358337402344","30.306358337402344","30.306358337402344"
"17047","29.10919761657715","29.10919761657715","29.10919761657715"
"17048","26.54366111755371","26.54366111755371","26.54366111755371"
"17049","32.7100715637207","32.7100715637207","32.7100715637207"
"17050","29.623628616333008","29.623628616333008","29.623628616333008"
"17051","32.23343276977539","32.23343276977539","32.23343276977539"
"17052","36.32041549682617","36.32041549682617","36.32041549682617"
"17053","30.909765243530273","30.909765243530273","30.909765243530273"
"17054","32.67890548706055","32.67890548706055","32.67890548706055"
"17055","28.072572708129883","28.072572708129883","28.072572708129883"
"17056","32.64815902709961","32.64815902709961","32.64815902709961"
"17057","35.203609466552734","35.203609466552734","35.203609466552734"
"17058","32.37574768066406","32.37574768066406","32.37574768066406"
"17059","32.620750427246094","32.620750427246094","32.620750427246094"
"17060","33.24440002441406","33.24440002441406","33.24440002441406"
"17061","28.670269012451172","28.670269012451172","28.670269012451172"
"17062","34.46852111816406","34.46852111816406","34.46852111816406"
"17063","36.756370544433594","36.756370544433594","36.756370544433594"
"17064","27.69310188293457","27.69310188293457","27.69310188293457"
"17065","33.822933197021484","33.822933197021484","33.822933197021484"
"17066","32.1277961730957","32.1277961730957","32.1277961730957"
"17067","30.02482795715332","30.02482795715332","30.02482795715332"
"17068","29.122203826904297","29.122203826904297","29.122203826904297"
"17069","32.39472961425781","32.39472961425781","32.39472961425781"
"17070","31.882131576538086","31.882131576538086","31.882131576538086"
"17071","28.647193908691406","28.647193908691406","28.647193908691406"
"17072","27.808454513549805","27.808454513549805","27.808454513549805"
"17073","32.9599494934082","32.9599494934082","32.9599494934082"
"17074","31.462055206298828","31.462055206298828","31.462055206298828"
"17075","40.12691116333008","40.12691116333008","40.12691116333008"
"17076","35.98596954345703","35.98596954345703","35.98596954345703"
"17077","39.09505081176758","39.09505081176758","39.09505081176758"
"17078","38.02407455444336","38.02407455444336","38.02407455444336"
"17079","33.561859130859375","33.561859130859375","33.561859130859375"
"17080","28.100570678710938","28.100570678710938","28.100570678710938"
"17081","29.680849075317383","29.680849075317383","29.680849075317383"
"17082","36.98931884765625","36.98931884765625","36.98931884765625"
"17083","32.63331985473633","32.63331985473633","32.63331985473633"
"17084","40.9869384765625","40.9869384765625","40.9869384765625"
"17085","30.87099838256836","30.87099838256836","30.87099838256836"
"17086","32.5173454284668","32.5173454284668","32.5173454284668"
"17087","37.30254364013672","37.30254364013672","37.30254364013672"
"17088","28.933061599731445","28.933061599731445","28.933061599731445"
"17089","28.779712677001953","28.779712677001953","28.779712677001953"
